Modul_ID|Modul_Name|Scenario_ID|Tester_POV|Test_Description|Expected_Result|Test_Type
13|Jurnal - Jenis Jurnal|SCN-0610|Staff Pajak|Sebagai Staff Pajak, saya menginput Prefix Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Prefix Jurnal tanpa error dan data tersimpan ke database.|Positive
13|Jurnal - Jenis Jurnal|SCN-0611|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Prefix Jurnal ke format PDF/CSV.|Sistem mengunduh file Prefix Jurnal yang dapat dibaca jelas tanpa format yang rusak.|Positive
13|Jurnal - Jenis Jurnal|SCN-0612|Manajer Keuangan|Sebagai Manajer Keuangan, saya memfilter tabel Jurnal - Jenis Jurnal menggunakan parameter Format ID.|Sistem hanya menampilkan baris data yang relevan dengan Format ID.|Positive
13|Jurnal - Jenis Jurnal|SCN-0613|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Prefix Jurnal untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Prefix Jurnal sesuai otorisasi saya.|Positive
13|Jurnal - Jenis Jurnal|SCN-0614|Staff Pajak|Sebagai Staff Pajak, saya memperbarui data Auto Numbering yang sudah ada di modul Jurnal - Jenis Jurnal.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
13|Jurnal - Jenis Jurnal|SCN-0615|Direktur|Sebagai Direktur, saya menginput Prefix Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Prefix Jurnal tanpa error dan data tersimpan ke database.|Positive
13|Jurnal - Jenis Jurnal|SCN-0616|Admin IT|Sebagai Admin IT, saya ingin mengekspor/mencetak dokumen Format ID ke format PDF/CSV.|Sistem mengunduh file Format ID yang dapat dibaca jelas tanpa format yang rusak.|Positive
13|Jurnal - Jenis Jurnal|SCN-0617|Staff Pajak|Sebagai Staff Pajak, saya memfilter tabel Jurnal - Jenis Jurnal menggunakan parameter Jenis Kas Keluar.|Sistem hanya menampilkan baris data yang relevan dengan Jenis Kas Keluar.|Positive
13|Jurnal - Jenis Jurnal|SCN-0618|Admin IT|Sebagai Admin IT, saya melakukan klik pada Jenis Kas Keluar untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Jenis Kas Keluar sesuai otorisasi saya.|Positive
13|Jurnal - Jenis Jurnal|SCN-0619|Akuntan|Sebagai Akuntan, saya memperbarui data Jenis Kas Keluar yang sudah ada di modul Jurnal - Jenis Jurnal.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
13|Jurnal - Jenis Jurnal|SCN-0620|Direktur|Sebagai Direktur, saya mengedit Prefix Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Prefix Jurnal tanpa error dan data tersimpan ke database.|Positive
13|Jurnal - Jenis Jurnal|SCN-0621|Direktur|Sebagai Direktur, saya ingin mengekspor/mencetak dokumen Prefix Jurnal ke format PDF/CSV.|Sistem mengunduh file Prefix Jurnal yang dapat dibaca jelas tanpa format yang rusak.|Positive
13|Jurnal - Jenis Jurnal|SCN-0622|Akuntan|Sebagai Akuntan, saya memfilter tabel Jurnal - Jenis Jurnal menggunakan parameter Jenis Kas Masuk.|Sistem hanya menampilkan baris data yang relevan dengan Jenis Kas Masuk.|Positive
13|Jurnal - Jenis Jurnal|SCN-0623|Akuntan|Sebagai Akuntan, saya melakukan klik pada Jenis Kas Keluar untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Jenis Kas Keluar sesuai otorisasi saya.|Positive
13|Jurnal - Jenis Jurnal|SCN-0624|Direktur|Sebagai Direktur, saya memperbarui data Prefix Jurnal yang sudah ada di modul Jurnal - Jenis Jurnal.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
13|Jurnal - Jenis Jurnal|SCN-0625|Akuntan|Sebagai Akuntan, saya menyetujui Prefix Jurnal untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Prefix Jurnal tanpa error dan data tersimpan ke database.|Positive
13|Jurnal - Jenis Jurnal|SCN-0626|Akuntan|Sebagai Akuntan, saya mengosongkan kolom wajib (NULL) pada form Format ID.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
13|Jurnal - Jenis Jurnal|SCN-0627|Akuntan|Sebagai Akuntan, saya mencoba menghapus Jenis Kas Masuk yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
13|Jurnal - Jenis Jurnal|SCN-0628|Auditor|Sebagai Auditor, saya memasukkan angka ekstrem/negatif pada field nominal di Prefix Jurnal.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
13|Jurnal - Jenis Jurnal|SCN-0629|Kasir|Sebagai Kasir dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Jenis Kas Masuk.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
13|Jurnal - Jenis Jurnal|SCN-0630|Kasir|Sebagai Kasir, saya mencoba menyisipkan data duplikat untuk Jenis Kas Masuk yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Jenis Kas Masuk Sudah Ada".|Negative
13|Jurnal - Jenis Jurnal|SCN-0631|Auditor|Sebagai Auditor, saya mengosongkan kolom wajib (NULL) pada form Prefix Jurnal.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
13|Jurnal - Jenis Jurnal|SCN-0632|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menghapus Format ID yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
13|Jurnal - Jenis Jurnal|SCN-0633|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di Jenis Kas Keluar.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
13|Jurnal - Jenis Jurnal|SCN-0634|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Format ID.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
13|Jurnal - Jenis Jurnal|SCN-0635|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Auto Numbering yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Auto Numbering Sudah Ada".|Negative
13|Jurnal - Jenis Jurnal|SCN-0636|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form Auto Numbering.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
13|Jurnal - Jenis Jurnal|SCN-0637|Direktur|Sebagai Direktur, saya mencoba menghapus Jenis Kas Keluar yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
13|Jurnal - Jenis Jurnal|SCN-0638|Direktur|Sebagai Direktur, saya memasukkan angka ekstrem/negatif pada field nominal di Jenis Kas Keluar.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
13|Jurnal - Jenis Jurnal|SCN-0639|Staff Penagihan|Sebagai Staff Penagihan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Auto Numbering.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
13|Jurnal - Jenis Jurnal|SCN-0640|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Jenis Kas Keluar yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Jenis Kas Keluar Sudah Ada".|Negative
13|Jurnal - Jenis Jurnal|SCN-0641|Admin IT|Sebagai Admin IT, saya mengosongkan kolom wajib (NULL) pada form Prefix Jurnal.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
13|Jurnal - Jenis Jurnal|SCN-0642|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menghapus Jenis Kas Masuk yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
13|Jurnal - Jenis Jurnal|SCN-0643|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di Jenis Kas Masuk.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
13|Jurnal - Jenis Jurnal|SCN-0644|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Prefix Jurnal.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
13|Jurnal - Jenis Jurnal|SCN-0645|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menyisipkan data duplikat untuk Auto Numbering yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Auto Numbering Sudah Ada".|Negative
13|Jurnal - Jenis Jurnal|SCN-0646|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Format ID.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
13|Jurnal - Jenis Jurnal|SCN-0647|Staff Gudang|Sebagai Staff Gudang, saya mencoba menghapus Prefix Jurnal yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
13|Jurnal - Jenis Jurnal|SCN-0648|Auditor|Sebagai Auditor, saya memasukkan angka ekstrem/negatif pada field nominal di Jenis Kas Masuk.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
13|Jurnal - Jenis Jurnal|SCN-0649|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Format ID.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
13|Jurnal - Jenis Jurnal|SCN-0650|Auditor|Sebagai Auditor, saya mencoba menyisipkan data duplikat untuk Prefix Jurnal yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Prefix Jurnal Sudah Ada".|Negative
14|Laporan Buku Besar|SCN-0651|Akuntan|Sebagai Akuntan, saya ingin mengekspor/mencetak dokumen Buku Besar ke format PDF/CSV.|Sistem mengunduh file Buku Besar yang dapat dibaca jelas tanpa format yang rusak.|Positive
14|Laporan Buku Besar|SCN-0652|Kasir|Sebagai Kasir, saya memfilter tabel Laporan Buku Besar menggunakan parameter Saldo Akhir.|Sistem hanya menampilkan baris data yang relevan dengan Saldo Akhir.|Positive
14|Laporan Buku Besar|SCN-0653|Admin IT|Sebagai Admin IT, saya melakukan klik pada Saldo Akhir untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Saldo Akhir sesuai otorisasi saya.|Positive
14|Laporan Buku Besar|SCN-0654|Admin IT|Sebagai Admin IT, saya memperbarui data Saldo Akhir yang sudah ada di modul Laporan Buku Besar.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
14|Laporan Buku Besar|SCN-0655|Direktur|Sebagai Direktur, saya mengekspor Saldo Akhir untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Saldo Akhir tanpa error dan data tersimpan ke database.|Positive
14|Laporan Buku Besar|SCN-0656|Auditor|Sebagai Auditor, saya ingin mengekspor/mencetak dokumen Filter 3 Periode ke format PDF/CSV.|Sistem mengunduh file Filter 3 Periode yang dapat dibaca jelas tanpa format yang rusak.|Positive
14|Laporan Buku Besar|SCN-0657|Akuntan|Sebagai Akuntan, saya memfilter tabel Laporan Buku Besar menggunakan parameter Running Balance.|Sistem hanya menampilkan baris data yang relevan dengan Running Balance.|Positive
14|Laporan Buku Besar|SCN-0658|Direktur|Sebagai Direktur, saya melakukan klik pada Buku Besar untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Buku Besar sesuai otorisasi saya.|Positive
14|Laporan Buku Besar|SCN-0659|Staff Penagihan|Sebagai Staff Penagihan, saya memperbarui data Buku Besar yang sudah ada di modul Laporan Buku Besar.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
14|Laporan Buku Besar|SCN-0660|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengunci Buku Besar untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Buku Besar tanpa error dan data tersimpan ke database.|Positive
14|Laporan Buku Besar|SCN-0661|Staff Pembelian|Sebagai Staff Pembelian, saya ingin mengekspor/mencetak dokumen Buku Besar ke format PDF/CSV.|Sistem mengunduh file Buku Besar yang dapat dibaca jelas tanpa format yang rusak.|Positive
14|Laporan Buku Besar|SCN-0662|Staff Pembelian|Sebagai Staff Pembelian, saya memfilter tabel Laporan Buku Besar menggunakan parameter Filter 3 Periode.|Sistem hanya menampilkan baris data yang relevan dengan Filter 3 Periode.|Positive
14|Laporan Buku Besar|SCN-0663|Staff Pembelian|Sebagai Staff Pembelian, saya melakukan klik pada Mutasi Akun untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Mutasi Akun sesuai otorisasi saya.|Positive
14|Laporan Buku Besar|SCN-0664|Direktur|Sebagai Direktur, saya memperbarui data Filter 3 Periode yang sudah ada di modul Laporan Buku Besar.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
14|Laporan Buku Besar|SCN-0665|Direktur|Sebagai Direktur, saya mencetak Saldo Akhir untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Saldo Akhir tanpa error dan data tersimpan ke database.|Positive
14|Laporan Buku Besar|SCN-0666|Staff Penagihan|Sebagai Staff Penagihan, saya ingin mengekspor/mencetak dokumen Mutasi Akun ke format PDF/CSV.|Sistem mengunduh file Mutasi Akun yang dapat dibaca jelas tanpa format yang rusak.|Positive
14|Laporan Buku Besar|SCN-0667|Staff Pembelian|Sebagai Staff Pembelian, saya memfilter tabel Laporan Buku Besar menggunakan parameter Filter 3 Periode.|Sistem hanya menampilkan baris data yang relevan dengan Filter 3 Periode.|Positive
14|Laporan Buku Besar|SCN-0668|Auditor|Sebagai Auditor, saya melakukan klik pada Mutasi Akun untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Mutasi Akun sesuai otorisasi saya.|Positive
14|Laporan Buku Besar|SCN-0669|Staff Pajak|Sebagai Staff Pajak, saya memperbarui data Filter 3 Periode yang sudah ada di modul Laporan Buku Besar.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
14|Laporan Buku Besar|SCN-0670|Staff Gudang|Sebagai Staff Gudang, saya menginput Filter 3 Periode untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Filter 3 Periode tanpa error dan data tersimpan ke database.|Positive
14|Laporan Buku Besar|SCN-0671|Staff Pembelian|Sebagai Staff Pembelian, saya ingin mengekspor/mencetak dokumen Saldo Akhir ke format PDF/CSV.|Sistem mengunduh file Saldo Akhir yang dapat dibaca jelas tanpa format yang rusak.|Positive
14|Laporan Buku Besar|SCN-0672|Direktur|Sebagai Direktur, saya memfilter tabel Laporan Buku Besar menggunakan parameter Mutasi Akun.|Sistem hanya menampilkan baris data yang relevan dengan Mutasi Akun.|Positive
14|Laporan Buku Besar|SCN-0673|Staff Penagihan|Sebagai Staff Penagihan, saya melakukan klik pada Buku Besar untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Buku Besar sesuai otorisasi saya.|Positive
14|Laporan Buku Besar|SCN-0674|Staff Pajak|Sebagai Staff Pajak, saya memperbarui data Filter 3 Periode yang sudah ada di modul Laporan Buku Besar.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
14|Laporan Buku Besar|SCN-0675|Staff Pajak|Sebagai Staff Pajak, saya mengedit Running Balance untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Running Balance tanpa error dan data tersimpan ke database.|Positive
14|Laporan Buku Besar|SCN-0676|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Buku Besar.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
14|Laporan Buku Besar|SCN-0677|Direktur|Sebagai Direktur, saya mencoba menghapus Filter 3 Periode yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
14|Laporan Buku Besar|SCN-0678|Staff Pembelian|Sebagai Staff Pembelian, saya memasukkan angka ekstrem/negatif pada field nominal di Filter 3 Periode.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
14|Laporan Buku Besar|SCN-0679|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Running Balance.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
14|Laporan Buku Besar|SCN-0680|Kasir|Sebagai Kasir, saya mencoba menyisipkan data duplikat untuk Filter 3 Periode yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Filter 3 Periode Sudah Ada".|Negative
14|Laporan Buku Besar|SCN-0681|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form Running Balance.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
14|Laporan Buku Besar|SCN-0682|Akuntan|Sebagai Akuntan, saya mencoba menghapus Running Balance yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
14|Laporan Buku Besar|SCN-0683|Admin IT|Sebagai Admin IT, saya memasukkan angka ekstrem/negatif pada field nominal di Running Balance.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
14|Laporan Buku Besar|SCN-0684|Auditor|Sebagai Auditor dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Filter 3 Periode.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
14|Laporan Buku Besar|SCN-0685|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Saldo Akhir yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Saldo Akhir Sudah Ada".|Negative
14|Laporan Buku Besar|SCN-0686|Staff Pajak|Sebagai Staff Pajak, saya mengosongkan kolom wajib (NULL) pada form Running Balance.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
14|Laporan Buku Besar|SCN-0687|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Buku Besar yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
14|Laporan Buku Besar|SCN-0688|Manajer Keuangan|Sebagai Manajer Keuangan, saya memasukkan angka ekstrem/negatif pada field nominal di Running Balance.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
14|Laporan Buku Besar|SCN-0689|Manajer Keuangan|Sebagai Manajer Keuangan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Buku Besar.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
14|Laporan Buku Besar|SCN-0690|Kasir|Sebagai Kasir, saya mencoba menyisipkan data duplikat untuk Buku Besar yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Buku Besar Sudah Ada".|Negative
14|Laporan Buku Besar|SCN-0691|Kasir|Sebagai Kasir, saya mengosongkan kolom wajib (NULL) pada form Buku Besar.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
14|Laporan Buku Besar|SCN-0692|Akuntan|Sebagai Akuntan, saya mencoba menghapus Mutasi Akun yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
